"Timor-Leste","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2004,1.071,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Togo","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.023,"",,,,"",,,,"",,2002,0.076,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Tokelau","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Tonga","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Trinidad and Tobago","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,0.0156,"",,2000,0.017,"",,2005,0.015,"I",,2011,0.0167,"I",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Tunisia","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,2.728,"",,1995,2.446,"I",,2000,2.165,"",,,,"",,2011,2.644,"I","[190]",2017,3.773,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Turkey","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,22.9,"",,,,"",,2000,31.5,"",,2003,29.6,"",,2012,43.78,"I",,2017,50.05,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Turkmenistan","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,23.29,"",,2000,24.04,"L",,2004,26.36,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Tuvalu","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Uganda","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,0.12,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2002,0.12,"",,,,"",,2008,0.259,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ukraine","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,7.865,"I",,,,"",,2000,5.485,"I",,2005,4.525,"I",,2010,4.454,"I",,2017,3.206,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Arab Emirates","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,0.72,"",,,,"",,,,"",,1995,1.408,"",,2000,2.279,"I",,2005,3.312,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Kingdom","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,0.6681,"E",,1995,1.723,"E",,2002,1.308,"E","[191,192]",2007,1.33,"E","[193]",2012,1.049,"E","[194]",2016,1.183,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Republic of Tanzania","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,1.04,"",,2002,4.632,"K","[195]",,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United States of America","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,1969,100.1,"",,1974,106.5,"",,1979,117.1,"",,,,"",,1990,194.7,"","[196]",,,"",,2000,196.5,"","[197,198]",2005,191.9,"","[199,200]",2010,175.1,"","[201,202]",2015,176.2,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Uruguay","Agricultural water withdrawal (10^9 m3/year)",,,"",,1965,0.5915,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,3.17,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Uzbekistan","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,54.37,"",,2001,54.78,"",,2005,50.4,"",,,,"",,2017,54.36,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Vanuatu","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Venezuela (Bolivarian Republic of)","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,1.886,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,3.97,"L",,2007,16.71,"I",,2008,16.71,"L","[203]",,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Viet Nam","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,35.04,"",,1985,40.65,"",,1990,47.0,"",,,,"",,,,"",,2005,77.75,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Yemen","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,2.7,"",,,,"",,2000,3.06,"",,2005,3.235,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Zambia","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,1.339,"",,1994,1.318,"",,2002,1.152,"L","[204]",,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Zimbabwe","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.964,"",,,,"",,,,"",,2002,3.318,"","[205]",2007,2.93,"","[206]",,,"",,2017,2.77,"",


Metadata:
"[1] [Components] | 72% of 0.93 total water withdrawal"
"[2] [Components] | Irrigation water withdrawal only"
"[3] [Components] | Irrigation water withdrawal only"
"[4] [Overall accuracy] | AQUASTAT estimation based on Eurostat data of water withdrawal by source (Med_en42) using Eurostat proportion by sector of water supplied (Med-en44): 59% for agriculture, 36% for municipalities and 5% for industries."
"[5] [Components] | Irrigation water withdrawal only"
"[6] [Components] | Irrigation water withdrawal only"
"[7] [Components] | Irrigation water withdrawal only"
"[8] [Reference period] | Data actually from 1997"
"[9] [Observations] | Groundwater represents 100% of the agricultural water withdrawal (source: Eurostat, 2016)"
"[10] [Observations] | Groundwater represents 100% of the agricultural water withdrawal (source: Eurostat, 2016)"
"[11] [Observations] | Groundwater represents 100% of the agricultural water withdrawal (source: Eurostat, 2016)"
"[12] [Observations] | Groundwater represents 100% of the agricultural water withdrawal (source: Eurostat, 2016)"
"[13] [Components] | Surface water 6.62 km3/yr + groundwater 24.88 km3/yr"
"[14] [Components] | Irrigation water withdrawal only"
"[15] [Components] | Irrigation water withdrawal only"
"[16] [Reference period] | Data actually from 1989"
"[17] [Components] | Irrigation and agricultural water supply: 0.286; aquaculture: 0.282"
"[18] [Components] | Irrigation and agricultural water supply: 0.160; aquaculture: 0.282"
"[19] [Components] | Irrigation and agricultural water supply: 0.127; aquaculture: 0.282"
"[20] [Components] | Irrigation and agricultural water supply: 0.114; aquaculture: 0.357"
"[21] [Components] | Surface water and groundwater account for 0.003 km3 and 0.035 km3 respectively of agricultural water withdrawal (Source: Eurostat, 2016)"
"[22] [Components] | Surface water and groundwater account for 0.003 km3 and 0.034 km3 respectively of agricultural water withdrawal (Source: Eurostat, 2016)"
"[23] [Components] | Irrigation water withdrawal only"
"[24] [Components] | 0.029 irrigation & forestry + 0.045 livestock + 0.006 wildlife"
"[25] [Components] | Irrigation water withdrawal only"
"[26] [Components] | Surface water and groundwater account for 0.733 km3 and 0.010 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[27] [Components] | Surface water and groundwater account for 0.866 km3 and 0.010 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[28] [Components] | Irrigation water withdrawal only"
"[29] [Components] | Irrigation water withdrawal only"
"[30] [Components] | Irrigation water withdrawal only"
"[31] [Components] | Surface water accounts for 3.672 km3 and groundwater accounts for 0.319 km3 of the total agricultural withdrawal"
"[32] [Components] | Surface water accounts for 3.7936 km3 and groundwater accounts for 0.31089 km3 of the total agricultural withdrawal"
"[33] [Overall accuracy] | Estimated data by the water balance model used in the 2012 Agricultural water use exercise. Canada Statistics declare 0.838 (2010), but the resulting water requirement ratio was incoherent (304%). This is certainly due to the model using the long-term average precipitations and assuming that crop optimal growth. So estimated value is a maximum value especially if precipitations are higher than the average (supplemental irrigation only)."
"[34] [Components] | Irrigation water withdrawal only"
"[35] [Components] | Irrigation water withdrawal only"
"[36] [Reference period] | Data actually from 1987"
"[37] [Components] | Irrigation water withdrawal only"
"[38] [Reference period] | Data actually from 1987"
"[39] [Components] | Irrigation water withdrawal only"
"[40] [Components] | Irrigation water withdrawal only"
"[41] [Reference period] | Data actually from 2002"
"[42] [Components] | Irrigation water withdrawal only"
"[43] [Reference period] | Data actually from 2008"
"[44] [Components] | Irrigation water withdrawal only"
"[45] [Components] | Irrigation water withdrawal only"
"[46] [Components] | Surface water and groundwater account for 0.0029 km3 and 0.0003 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[47] [Components] | Surface water and groundwater account for 0.0481 km3 and 0.1125 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[48] [Components] | Surface water and groundwater account for 0.028 km3 and 0.1150 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[49] [Components] | Surface water and groundwater account for 0.0420 km3 and 0.1290 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[50] [Components] | Surface water and groundwater account for 0.051 km3 and 0.012 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[51] [Components] | Surface water and groundwater account for 0.097 km3 and 0.014 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[52] [Components] | Surface water and groundwater account for 0.014 km3 and 0.006 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[53] [Components] | Surface water and groundwater account for 0.0311 km3 and 0.0121 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[54] [Components] | Irrigation water withdrawal only"
"[55] [Reference period] | Data actually from 2000"
"[56] [Components] | Irrigation water withdrawal only"
"[57] [Components] | Surface water and groundwater account for 0.0031 km3 and 0.1621 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[58] [Components] | Surface water and groundwater account for 0.0017 km3 and 0.1158 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[59] [Components] | 0.0025 irrigation + 0.0005 élevage"
"[60] [Overall accuracy] | Refered to as ""Water demand"" not abstraction"
"[61] [Components] | Irrigation water withdrawal only"
"[62] [Reference period] | Data actually from 2000"
"[63] [Components] | Irrigation water withdrawal only"
"[64] [Components] | Surface water and groundwater account for 0.0262 km3 and 0.0038 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[65] [Components] | Surface water and groundwater account for 0.0031 km3 and 0.0045 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[66] [Components] | Irrigation 993 + livestock 13"
"[67] [Components] | Including 0.687 for livestock"
"[68] [Components] | Surface water and groundwater account for 0.04 km3 and 0.01 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[69] [Components] | Surface water and groundwater account for 0.04 km3 and 0.01 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[70] [Components] | Surface water and groundwater account for 3.284 km3 and 1.007 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[71] [Components] | Surface water and groundwater account for 3.135 km3 and 0.798 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[72] [Reference Area] | Only Metropolitan France"
"[73] [Components] | Irrigation water withdrawal only"
"[74] [Components] | Irrigation water withdrawal only"
"[75] [Reference period] | Data actually from 2000"
"[76] [Components] | Irrigation water withdrawal only"
"[77] [Components] | Irrigation 0,867 + Agriculture water supply 0,188"
"[78] [Components] | Surface water and groundwater account for 0.054 km3 and 0.157 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[79] [Components] | Surface water and groundwater account for 1.7 km3 and 0.725 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[80] [Components] | Surface water and groundwater account for 3.1 km3 and 1.5 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[81] [Components] | Surface water and groundwater account for 4.9 km3 and 3.0 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[82] [Components] | Surface water accounts for 4.5 km3 and groundwater accounts for 3.1 km3 of the total agricultural withdrawal"
"[83] [Components] | Surface water and groundwater account for 5.473 km3 and 2.947 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[84] [Components] | Surface water and groundwater account for 5.075 km3 and 3.383 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[85] [Components] | Irrigation water withdrawal only"
"[86] [Components] | Irrigation water withdrawal only"
"[87] [Components] | Irrigation water withdrawal only"
"[88] [Components] | Irrigation water withdrawal only"
"[89] [Components] | Surface water represents 100% of the total agricultural water withdrawal"
"[90] [Components] | Surface water represents 100% of the total agricultural water withdrawal"
"[91] [Components] | Surface water and groundwater account for 0.904 km3 and 0.045 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[92] [Components] | Surface water and groundwater account for 0.447 km3 and 0.008 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[93] [Components] | Surface water and groundwater account for 0.611 km3 and 0.069 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[94] [Components] | Surface water and groundwater account for 0.265 km3 and 0.04 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[95] [Components] | Surface water accounts for 0.264 km3 and groundwater accounts for 0.058 km3 of the total agricultural withdrawal"
"[96] [Components] | Surface water and groundwater account for 0.001 km3 and 0.003 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[97] [Components] | Surface water and groundwater account for 0.001 km3 and 0.069 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[98] [Components] | Surface water and groundwater account for 0.001 km3 and 0.069 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[99] [Components] | Surface water and groundwater account for 0.001 km3 and 0.069 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[100] [Components] | Surface water and groundwater account for 0.134 km3 and 0.045 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[101] [Components] | Irrigation water withdrawal only"
"[102] [Components] | Surface water accounts for 52.748 km3 and groundwater accounts for 3.302 km3 of the total agricultural withdrawal"
"[103] [Components] | Surface water accounts for 51.2 km3 and groundwater accounts for 3.3 km3 of the total agricultural withdrawal"
"[104] [Components] | Surface water accounts for 51.564 km3 and groundwater accounts for 2.866 km3 of the total agricultural withdrawal"
"[105] [Overall accuracy] | Official figure for water use"
"[106] [Overall accuracy] | Official figure for water use"
"[107] [Overall accuracy] | Official figure for water use"
"[108] [Overall accuracy] | Official figure for water use"
"[109] [Overall accuracy] | The previous estimation of 2.165  from 2011 irrigation water use study was reconsidered based on new data available"
"[110] [Components] | Including 0.008 km3 for wildlife"
"[111] [Components] | Irrigation water withdrawal only"
"[112] [Components] | Surface water and groundwater account for 0.050 km3 and 0.004 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[113] [Components] | Surface water and groundwater account for 0.048 km3 and 0.003 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[114] [Components] | Surface water and groundwater account for 0.0384 km3 and 0.0024 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[115] [Components] | Irrigation water withdrawal only"
"[116] [Components] | Irrigation water withdrawal only"
"[117] [Components] | Surface water and groundwater account for 0.048 km3 and 0.005 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[118] [Components] | Surface water and groundwater account for 0.077 km3 and 0.005 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[119] [Components] | Surface water and groundwater account for 0.075 km3 and 0.004 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[120] [Components] | Groundwater represents 100 % of total water withdrawal for agriculture"
"[121] [Components] | Irrigation water withdrawal only"
"[122] [Reference period] | Data actually from 2002"
"[123] [Components] | Irrigation water withdrawal only"
"[124] [Components] | Irrigation water withdrawal only"
"[125] [Components] | Groundwater represents 100% of total water withdrawal for agriculture"
"[126] [Components] | Groundwater represents 100% of total water withdrawal for agriculture"
"[127] [Components] | Groundwater represents 100% of total water withdrawal for agriculture"
"[128] [Components] | Irrigation water withdrawal only"
"[129] [Comparability (geographical)] | Includes only Island of Mauritius"
"[130] [Components] | Irrigation water withdrawal only"
"[131] [Reference period] | Data actually from 2006"
"[132] [Components] | Irrigation water withdrawal only"
"[133] [Components] | Irrigation water withdrawal only"
"[134] [Components] | Surface water and groundwater account for 0.075 km3 and 0.155 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[135] [Components] | Surface water and groundwater account for 0.0193 km3 and 0.0333 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[136] [Components] | Surface water and groundwater account for 0.0179 km3 and 0.0540 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[137] [Components] | Surface water and groundwater account for 0.0064 km3 and 0.0538 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[138] [Components] | Surface water accounts for 1.917 km3 and groundwater accounts for 0.903 km3 of the total agricultural withdrawal"
"[139] [Components] | Surface water accounts for 2.176 km3 and groundwater accounts for 1.031 km3 of the total agricultural withdrawal"
"[140] [Components] | Irrigation water withdrawal only"
"[141] [Components] | Surface water and groundwater account for 0.278 km3 and 0.004 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[142] [Components] | Surface water and groundwater account for 0.1253 km3 and 0.0002 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[143] [Components] | Surface water represents 100% of total water withdrawal for agriculture (Source: Eurostat, 2016)"
"[144] [Components] | Surface water represents 100% of total water withdrawal for agriculture (Source: Eurostat, 2016)"
"[145] [Components] | Surface water represents 100% of total water withdrawal for agriculture (Source: Eurostat, 2016)"
"[146] [Components] | Surface water represents 100% of the agricultural water withdrawal"
"[147] [Components] | Surface water represents 100% of the agricultural water withdrawal"
"[148] [Components] | Surface water represents 100% of total water withdrawal for agriculture (Source: Eurostat, 2016)"
"[149] [Components] | Surface water represents 100% of total water withdrawal for agriculture (Source: Eurostat, 2016)"
"[150] [Components] | Surface water represents 100% of total water withdrawal for agriculture (Source: Eurostat, 2016)"
"[151] [Components] | it includes 0.195 km3 of withdrawal for irrigation, and 0.011 km3 for livestock. Withdrawal for aquaculture is unknown"
"[152] [Components] | this figure includes 0.0624 km3 of withdrawal for irrigation, 0.0108 km3 for livestock and 0.0007 km3 for aquaculture"
"[153] [Components] | this figure includes 0.0528 km3 of withdrawal for irrigation, 0.0108 km3 for livestock and 0.0006 km3 for aquaculture"
"[154] [Components] | Surface water accounts for 14.5 km3 and groundwater accounts for 1.6 km3 of the total agricultural withdrawal"
"[155] [Components] | Surface water and groundwater account for 1.143 km3 and 0.049 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[156] [Components] | Surface water and groundwater account for 1.056 km3 and 0.043 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[157] [Components] | Surface water and groundwater account for 1.063 km3 and 0.030 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[158] [Components] | Irrigation water withdrawal only"
"[159] [Components] | Irrigation water withdrawal only"
"[160] [Overall accuracy] | Indicated as water consumption by the General Authority for Statistics"
"[161] [Overall accuracy] | Indicated as water consumption by the General Authority for Statistics"
"[162] [Components] | Surface water and groundwater account for 0.127 km3 and 0.001 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[163] [Components] | Irrigation water withdrawal only"
"[164] [Components] | Irrigation water withdrawal only"
"[165] [Reference period] | Data actually from 1992"
"[166] [Components] | Irrigation water withdrawal only"
"[167] [Reference period] | Data actually from 1992"
"[168] [Components] | Surface water and groundwater account for 0.124 km3 and 0.028 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[169] [Components] | Surface water and groundwater account for 0.047 km3 and 0.020 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[170] [Components] | Surface water and groundwater account for 0.043 km3 and 0.014 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[171] [Components] | Surface water and groundwater account for 0.009 km3 and 0.013 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[172] [Components] | Surface water and groundwater account for 0.018 km3 and 0.013 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[173] [Components] | Surface water and groundwater account for 0.0029 km3 and 0.0008 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[174] [Components] | Surface water and groundwater account for 0.0045 km3 and 0.0003 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[175] [Components] | Surface water and groundwater account for 0.0045 km3 and 0.0002 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[176] [Components] | Surface water and groundwater account for 0.0020 km3 and 0.0003 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[177] [Components] | Surface water and groundwater account for 19.2 km3 and 4.50 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[178] [Components] | Surface water and groundwater account for 20.501 km3 and 2.931 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[179] [Components] | Surface water and groundwater account for 18.832 km3 and 4.212 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[180] [Components] | Surface water and groundwater account for 18.630 km3 and 4.550 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[181] [Components] | Surface water and groundwater account for 20.375 km3 and 5.094 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[182] [Components] | Irrigation water withdrawal only"
"[183] [Components] | Surface water and groundwater account for 0.054 km3 and 0.078 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[184] [Components] | Surface water and groundwater account for 0.054 km3 and 0.083 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[185] [Components] | Surface water and groundwater account for 0.054 km3 and 0.086 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[186] [Components] | Surface water and groundwater account for 0.080 km3 and 0.070 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[187] [Components] | Surface water and groundwater account for 0.055 km3 and 0.052 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[188] [Components] | Surface water and groundwater account for 0.050 km3 and 0.048 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
