"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Tokelau","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Tonga","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Trinidad and Tobago","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,0.1876,"",,2000,0.198,"",,2005,0.214,"I",,2011,0.2376,"I",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Tunisia","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,0.261,"",,1995,0.313,"I",,2000,0.365,"",,,,"",,2011,0.496,"I","[47,48]",2017,0.137,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Turkey","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,5.2,"",,,,"",,2002,4.813,"",,2006,5.164,"",,2012,4.936,"",,2016,5.839,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Turkmenistan","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,0.349,"",,2000,0.597,"L",,2004,0.755,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Tuvalu","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Uganda","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,0.064,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,0.1514,"L",,,,"",,2008,0.328,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ukraine","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,4.637,"",,,,"",,2000,3.311,"I",,2005,3.318,"I",,2010,3.266,"I",,2017,2.397,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Arab Emirates","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,0.099,"",,,,"",,,,"",,1995,0.5,"",,2000,0.5138,"I",,2005,0.617,"I",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Kingdom","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,6.975,"E",,1985,7.143,"E",,,,"",,,,"",,2002,7.312,"E",,2007,5.99,"E",,2012,5.828,"E",,2016,6.227,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Republic of Tanzania","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,0.101,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2002,0.527,"K","[49]",,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United States of America","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,60.67,"",,,,"",,2000,64.0,"",,2005,65.44,"",,2010,62.09,"",,2015,58.39,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Uruguay","Municipal water withdrawal (10^9 m3/year)",,,"",,1965,0.039,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,0.41,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Uzbekistan","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1994,2.582,"",,2001,3.45,"",,2005,4.1,"",,,,"",,2017,2.41,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Vanuatu","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Venezuela (Bolivarian Republic of)","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,1.763,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,4.411,"L",,2005,5.123,"L",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Viet Nam","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,1.32,"",,1985,1.75,"",,,,"",,,,"",,2000,1.051,"L",,2005,1.206,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Yemen","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,0.201,"",,,,"",,2000,0.272,"",,2005,0.265,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Zambia","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,0.301,"",,1994,0.27,"",,2000,0.29,"L",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Zimbabwe","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.171,"",,,,"",,,,"",,2002,0.589,"",,2007,0.425,"","[50]",,,"",,2017,0.4877,"",


Metadata:
"[1] [Overall accuracy] | AQUASTAT estimation based on Eurostat data of water withdrawal by source (Med_en42) using Eurostat proportion by sector of water supplied (Med-en44): 59% for agriculture, 36% for municipalities and 5% for industries."
"[2] [Components] | Includes 2.278 (household) + 2.165 (industry- water supply)"
"[3] [Components] | Includes 2.108 (household) + 2.083 (industry- water supply)"
"[4] [Components] | Includes 1.715 (household) + 2.029 (industry- water supply)"
"[5] [Components] | Surface water 0.40 km3/yr + groundwater 3.2 km3/yr"
"[6] [Components] | includes 0.051 km3 of loss during transport = 50% of total loss during transport (0.102 km3)"
"[7] [Components] | includes 0.0685 km3 of loss during transport = 50% of total loss during transport (0.137 km3)"
"[8] [Components] | includes 0.053 km3 of loss during transport = 50% of total loss during transport (0.106 km3)"
"[9] [Components] | includes 0.0945 km3 of loss during transport = 50% of total loss during transport (0.189 km3)"
"[10] [Components] | 0.047 urban centres + 0.020 major villages + 0.010 rural villages + 0.002 settlements"
"[11] [Components] | Surface water accounts for 4.694 km3 and groundwater accounts for 0.408 km3 of the total municipal withdrawal"
"[12] [Components] | Surface water accounts for 4.678 km3 and groundwater accounts for 0.523 km3 of the total municipal withdrawal"
"[13] [Components] | 0. 528 km3 correspond to institutions withdrawal (hospitals, schools, universities, hoteles) and 2.606 km3 correspond to domestic withdrawal"
"[14] [Components] | Urban 14 + rural 10"
"[15] [Components] | Surface water accounts for 0.175 km3 and groundwater accounts for 0.237 km3 of the total municipal withdrawal"
"[16] [Components] | Surface water accounts for 0.16 km3 and groundwater accounts for 0.24 km3 of the total municipal withdrawal"
"[17] [Observations] | Only Metropolitan France"
"[18] [Components] | Household and drinking purposes"
"[19] [Components] | Surface water accounts for 1.586 km3 and groundwater accounts for 4.224 km3 of the total municipal withdrawal"
"[20] [Overall accuracy] | Water produced and distributed by the Ghana Water Company"
"[21] [Components] | Surface water accounts for 0.527 km3 and groundwater accounts for 0.101 km3 of the total municipal withdrawal"
"[22] [Components] | Surface water accounts for 12.638 km3 and groundwater accounts for 3.642 km3 of the total municipal withdrawal"
"[23] [Components] | Surface water accounts for 12.3 km3 and groundwater accounts for 3.4 km3 of the total municipal withdrawal"
"[24] [Components] | Surface water accounts for 12.16 km3 and groundwater accounts for 3.254 km3 of the total municipal withdrawal"
"[25] [Overall accuracy] | Official figure for water use"
"[26] [Overall accuracy] | Official figure for water use"
"[27] [Overall accuracy] | Official figure for water use"
"[28] [Overall accuracy] | Official figure for water use"
"[29] [Components] | Surface water accounts for 0.021 km3 and groundwater accounts for 0.02 km3 of the total municipal withdrawal"
"[30] [Overall accuracy] | Figure does not include requirements of an estimated 500 000 tourists who visit Maldives per year"
"[31] [Components] | Does not include water used by an estimated 500 000 tourists visiting Maldives per year"
"[32] [Components] | 0.046 in rural area and semi-urban and 0.061 in urban area"
"[33] [Comparability (geographical)] | Includes only Island of Mauritius"
"[34] [Components] | Including industry and tourism"
"[35] [Components] | Surface water accounts for 0.44 km3 and groundwater accounts for 0.37 km3 of the total municipal withdrawal"
"[36] [Components] | Surface water accounts for 0.726 km3 and groundwater accounts for 0.055 km3 of the total municipal withdrawal"
"[37] [Components] | West Bank: 59.4 million m3; Gaza Strip: 42 million m3."
"[38] [Components] | Surface water accounts for 1.36 km3 and groundwater accounts for 1.48 km3 of the total municipal withdrawal"
"[39] [Components] | Surface water accounts for 1.009 km3 and groundwater accounts for 1.283 km3 of the total municipal withdrawal"
"[40] [Components] | Surface water accounts for 0.401 km3 and groundwater accounts for 0.471 km3 of the total municipal withdrawal"
"[41] [Components] | 99% desalinated water + 1% groundwater"
"[42] [Components] | Surface water accounts for 8.548 km3 and groundwater accounts for 0.065 km3 of the total agricultural withdrawal"
"[43] [Components] | Surface water accounts for 6.86 km3 and groundwater accounts for 0.064 km3 of the total municipal withdrawal"
"[44] [Overall accuracy] | Indicated as water consumption by the General Authority for Statistics"
"[45] [Overall accuracy] | Indicated as water consumption by the General Authority for Statistics"
"[46] [Components] | Urban 3.332 + rural 0.572"
"[47] [Components] | Including 0.033 of water withdrawn by the tourism sector"
"[48] [Overall accuracy] | Water withdrawal were known only by sources: estimation by sector were calculated using a 2010 distribution of 80% by agriculture, 14% by municipalities, 5% by iindustries and 1% by tourism from FAO, BPEH (2014, see profile for full reference)"
"[49] [Reference Area] | Mainlandequals0.493, Zanzibarequals0.043"
"[50] [Observations] | Volume of water allocated to municipalities, not actual withdrawal"

E - External data
I - AQUASTAT estimate
K - Aggregate data
L - Modelled data
(c) 2020 FAO of the UN
The information contained in AQUASTAT is provided free of charge to all users. Please quote as follows:
FAO. 2016. AQUASTAT Main Database - Food and Agriculture Organization of the United Nations (FAO). Website accessed on[19/06/2020 8:7]

